match_round,home_team_id,date,league_id,away_team_id,season,tiebreaker,year
8,192,2020-07-25,21,133,summer,0,2020.0
8,95,2020-07-25,21,238,summer,0,2020.0
8,187,2020-07-25,21,216,summer,0,2020.0
8,299,2020-07-25,21,100,summer,0,2020.0
9,95,2020-07-31,21,299,summer,0,2020.0
9,133,2020-07-31,21,238,summer,0,2020.0
9,100,2020-07-31,21,216,summer,0,2020.0
9,192,2020-07-31,21,187,summer,0,2020.0
9,133,2020-08-01,21,216,summer,0,2020.0
9,100,2020-08-01,21,187,summer,0,2020.0
9,299,2020-08-01,21,238,summer,0,2020.0
9,192,2020-08-01,21,95,summer,0,2020.0
10,95,2020-08-07,21,216,summer,0,2020.0
10,100,2020-08-07,21,238,summer,0,2020.0
10,192,2020-08-07,21,216,summer,0,2020.0
10,187,2020-08-07,21,238,summer,0,2020.0
10,192,2020-08-07,21,299,summer,0,2020.0
10,133,2020-08-07,21,187,summer,0,2020.0
10,238,2020-08-08,21,216,summer,0,2020.0
10,192,2020-08-08,21,100,summer,0,2020.0
10,133,2020-08-08,21,299,summer,0,2020.0
10,95,2020-08-08,21,100,summer,0,2020.0
10,299,2020-08-08,21,187,summer,0,2020.0
10,95,2020-08-08,21,133,summer,0,2020.0
1,253,2020-02-29,22,70,spring,0,2020.0
1,378,2020-02-29,22,326,spring,0,2020.0
1,49,2020-02-29,22,255,spring,0,2020.0
1,378,2020-02-29,22,101,spring,0,2020.0
1,108,2020-02-29,22,354,spring,0,2020.0
1,378,2020-03-01,22,354,spring,0,2020.0
1,255,2020-03-01,22,253,spring,0,2020.0
1,49,2020-03-01,22,108,spring,0,2020.0
1,70,2020-03-01,22,326,spring,0,2020.0
1,108,2020-03-01,22,101,spring,0,2020.0
2,354,2020-03-06,22,253,spring,0,2020.0
2,255,2020-03-06,22,378,spring,0,2020.0
2,416,2020-03-06,22,70,spring,0,2020.0
2,108,2020-03-06,22,255,spring,0,2020.0
2,326,2020-03-06,22,49,spring,0,2020.0
2,70,2020-03-06,22,101,spring,0,2020.0
2,416,2020-03-07,22,253,spring,0,2020.0
2,354,2020-03-07,22,101,spring,0,2020.0
2,378,2020-03-07,22,253,spring,0,2020.0
2,101,2020-03-07,22,49,spring,0,2020.0
2,326,2020-03-07,22,255,spring,0,2020.0
2,70,2020-03-07,22,49,spring,0,2020.0
2,108,2020-03-07,22,416,spring,0,2020.0
2,416,2020-03-08,22,326,spring,0,2020.0
2,101,2020-03-08,22,416,spring,0,2020.0
2,70,2020-03-08,22,378,spring,0,2020.0
2,354,2020-03-08,22,49,spring,0,2020.0
2,326,2020-03-08,22,101,spring,0,2020.0
2,255,2020-03-08,22,354,spring,0,2020.0
2,253,2020-03-08,22,108,spring,0,2020.0
3,354,2020-03-13,22,70,spring,0,2020.0
3,253,2020-03-13,22,49,spring,0,2020.0
3,416,2020-03-13,22,378,spring,0,2020.0
3,101,2020-03-13,22,253,spring,0,2020.0
3,255,2020-03-13,22,416,spring,0,2020.0
3,326,2020-03-13,22,108,spring,0,2020.0
3,101,2020-03-14,22,255,spring,0,2020.0
3,416,2020-03-14,22,354,spring,0,2020.0
3,354,2020-03-14,22,326,spring,0,2020.0
3,70,2020-03-14,22,108,spring,0,2020.0
3,253,2020-03-14,22,326,spring,0,2020.0
3,49,2020-03-15,22,378,spring,0,2020.0
3,49,2020-03-15,22,416,spring,0,2020.0
3,255,2020-03-15,22,70,spring,0,2020.0
3,108,2020-03-15,22,378,spring,0,2020.0
3,255,2020-03-15,22,326,spring,0,2020.0
3,101,2020-03-15,22,70,spring,0,2020.0
3,253,2020-03-15,22,354,spring,0,2020.0
4,101,2020-03-20,22,108,spring,0,2020.0
4,70,2020-03-20,22,354,spring,0,2020.0
4,253,2020-03-20,22,255,spring,0,2020.0
4,378,2020-03-20,22,70,spring,0,2020.0
4,326,2020-03-20,22,416,spring,0,2020.0
4,326,2020-03-21,22,378,spring,0,2020.0
4,101,2020-03-21,22,354,spring,0,2020.0
4,49,2020-03-21,22,326,spring,0,2020.0
4,70,2020-03-21,22,253,spring,0,2020.0
4,255,2020-03-21,22,49,spring,0,2020.0
4,416,2020-03-21,22,108,spring,0,2020.0
4,416,2020-03-22,22,49,spring,0,2020.0
4,326,2020-03-22,22,70,spring,0,2020.0
4,101,2020-03-22,22,378,spring,0,2020.0
4,108,2020-03-22,22,253,spring,0,2020.0
4,378,2020-03-22,22,255,spring,0,2020.0
4,354,2020-03-22,22,108,spring,0,2020.0
4,49,2020-03-23,22,253,spring,0,2020.0
5,354,2020-03-27,22,255,spring,0,2020.0
5,416,2020-03-27,22,101,spring,0,2020.0
5,253,2020-03-27,22,378,spring,0,2020.0
5,101,2020-03-27,22,326,spring,0,2020.0
5,354,2020-03-28,22,378,spring,0,2020.0
5,326,2020-03-28,22,253,spring,0,2020.0
5,354,2020-03-28,22,416,spring,0,2020.0
5,416,2020-03-28,22,255,spring,0,2020.0
5,108,2020-03-28,22,70,spring,0,2020.0
5,253,2020-03-29,22,416,spring,0,2020.0
5,108,2020-03-29,22,326,spring,0,2020.0
5,378,2020-03-29,22,416,spring,0,2020.0
5,255,2020-03-29,22,101,spring,0,2020.0
5,70,2020-03-29,22,255,spring,0,2020.0
6,49,2020-04-03,22,70,spring,0,2020.0
6,108,2020-04-03,22,49,spring,0,2020.0
6,49,2020-04-03,22,101,spring,0,2020.0
6,49,2020-04-03,22,354,spring,0,2020.0
6,378,2020-04-04,22,49,spring,0,2020.0
6,326,2020-04-04,22,354,spring,0,2020.0
6,378,2020-04-04,22,108,spring,0,2020.0
6,70,2020-04-04,22,416,spring,0,2020.0
6,255,2020-04-04,22,108,spring,0,2020.0
6,253,2020-04-04,22,101,spring,0,2020.0
Tiebreakers,49,2020-04-05,22,255,spring,1,2020.0
Tiebreakers,253,2020-04-05,22,255,spring,1,2020.0
1,108,2020-06-20,22,101,summer,0,2020.0
1,416,2020-06-20,22,253,summer,0,2020.0
1,108,2020-06-20,22,354,summer,0,2020.0
1,378,2020-06-20,22,101,summer,0,2020.0
1,49,2020-06-20,22,255,summer,0,2020.0
1,70,2020-06-20,22,326,summer,0,2020.0
1,378,2020-06-21,22,354,summer,0,2020.0
1,253,2020-06-21,22,70,summer,0,2020.0
1,378,2020-06-21,22,326,summer,0,2020.0
1,49,2020-06-21,22,108,summer,0,2020.0
1,326,2020-06-21,22,101,summer,0,2020.0
1,255,2020-06-21,22,416,summer,0,2020.0
2,255,2020-06-27,22,378,summer,0,2020.0
2,326,2020-06-27,22,49,summer,0,2020.0
2,108,2020-06-27,22,255,summer,0,2020.0
2,101,2020-06-27,22,253,summer,0,2020.0
2,416,2020-06-27,22,70,summer,0,2020.0
2,354,2020-06-27,22,253,summer,0,2020.0
2,326,2020-06-28,22,255,summer,0,2020.0
2,101,2020-06-28,22,49,summer,0,2020.0
2,378,2020-06-28,22,253,summer,0,2020.0
2,70,2020-06-28,22,49,summer,0,2020.0
2,108,2020-06-28,22,416,summer,0,2020.0
2,354,2020-06-28,22,70,summer,0,2020.0
3,354,2020-07-04,22,49,summer,0,2020.0
3,101,2020-07-04,22,416,summer,0,2020.0
3,255,2020-07-04,22,354,summer,0,2020.0
3,416,2020-07-04,22,326,summer,0,2020.0
3,70,2020-07-04,22,378,summer,0,2020.0
3,253,2020-07-04,22,108,summer,0,2020.0
3,416,2020-07-05,22,378,summer,0,2020.0
3,326,2020-07-05,22,108,summer,0,2020.0
3,255,2020-07-05,22,253,summer,0,2020.0
3,354,2020-07-05,22,101,summer,0,2020.0
3,253,2020-07-05,22,49,summer,0,2020.0
3,70,2020-07-05,22,101,summer,0,2020.0
4,354,2020-07-11,22,326,summer,0,2020.0
4,101,2020-07-11,22,255,summer,0,2020.0
4,416,2020-07-11,22,354,summer,0,2020.0
4,253,2020-07-11,22,326,summer,0,2020.0
4,70,2020-07-11,22,108,summer,0,2020.0
4,49,2020-07-11,22,378,summer,0,2020.0
4,108,2020-07-12,22,378,summer,0,2020.0
4,255,2020-07-12,22,70,summer,0,2020.0
4,49,2020-07-12,22,416,summer,0,2020.0
4,255,2020-07-12,22,326,summer,0,2020.0
4,101,2020-07-12,22,70,summer,0,2020.0
4,253,2020-07-12,22,354,summer,0,2020.0
5,253,2020-07-18,22,255,summer,0,2020.0
5,101,2020-07-18,22,108,summer,0,2020.0
5,416,2020-07-18,22,49,summer,0,2020.0
5,70,2020-07-18,22,354,summer,0,2020.0
5,108,2020-07-18,22,49,summer,0,2020.0
5,326,2020-07-18,22,378,summer,0,2020.0
5,416,2020-07-19,22,108,summer,0,2020.0
5,70,2020-07-19,22,253,summer,0,2020.0
5,326,2020-07-19,22,416,summer,0,2020.0
5,101,2020-07-19,22,378,summer,0,2020.0
5,49,2020-07-19,22,354,summer,0,2020.0
5,378,2020-07-19,22,255,summer,0,2020.0
6,101,2020-07-24,22,354,summer,0,2020.0
6,378,2020-07-24,22,70,summer,0,2020.0
6,354,2020-07-24,22,108,summer,0,2020.0
6,326,2020-07-24,22,70,summer,0,2020.0
6,416,2020-07-24,22,255,summer,0,2020.0
6,49,2020-07-24,22,253,summer,0,2020.0
6,49,2020-07-25,22,70,summer,0,2020.0
6,354,2020-07-25,22,255,summer,0,2020.0
6,253,2020-07-25,22,378,summer,0,2020.0
6,416,2020-07-25,22,101,summer,0,2020.0
6,108,2020-07-25,22,253,summer,0,2020.0
6,101,2020-07-25,22,326,summer,0,2020.0
6,326,2020-07-26,22,253,summer,0,2020.0
6,354,2020-07-26,22,416,summer,0,2020.0
6,255,2020-07-26,22,49,summer,0,2020.0
6,108,2020-07-26,22,70,summer,0,2020.0
6,255,2020-07-26,22,101,summer,0,2020.0
6,378,2020-07-26,22,108,summer,0,2020.0
7,354,2020-07-31,22,378,summer,0,2020.0
7,49,2020-07-31,22,101,summer,0,2020.0
7,70,2020-07-31,22,255,summer,0,2020.0
7,49,2020-07-31,22,326,summer,0,2020.0
7,253,2020-07-31,22,416,summer,0,2020.0
7,108,2020-07-31,22,326,summer,0,2020.0
7,70,2020-08-01,22,416,summer,0,2020.0
7,255,2020-08-01,22,108,summer,0,2020.0
7,378,2020-08-01,22,416,summer,0,2020.0
7,253,2020-08-01,22,101,summer,0,2020.0
7,378,2020-08-01,22,49,summer,0,2020.0
7,326,2020-08-01,22,354,summer,0,2020.0
Tiebreakers,354,2020-08-02,22,255,summer,1,2020.0
Tiebreakers,416,2020-08-02,22,354,summer,1,2020.0
Tiebreakers,70,2020-08-02,22,108,summer,1,2020.0
1,61,2020-01-23,23,304,spring,0,2020.0
1,152,2020-01-23,23,163,spring,0,2020.0
1,188,2020-01-23,23,419,spring,0,2020.0
1,410,2020-01-23,23,271,spring,0,2020.0
1,163,2020-01-24,23,419,spring,0,2020.0
1,304,2020-01-24,23,152,spring,0,2020.0
1,271,2020-01-24,23,61,spring,0,2020.0
1,410,2020-01-24,23,188,spring,0,2020.0
2,304,2020-01-29,23,271,spring,0,2020.0
2,163,2020-01-29,23,410,spring,0,2020.0
2,152,2020-01-29,23,419,spring,0,2020.0
2,61,2020-01-29,23,188,spring,0,2020.0
2,419,2020-01-30,23,410,spring,0,2020.0
2,188,2020-01-30,23,304,spring,0,2020.0
2,163,2020-01-30,23,61,spring,0,2020.0
2,271,2020-01-30,23,152,spring,0,2020.0
2,188,2020-01-31,23,271,spring,0,2020.0
2,152,2020-01-31,23,410,spring,0,2020.0
2,61,2020-01-31,23,419,spring,0,2020.0
2,304,2020-01-31,23,163,spring,0,2020.0
3,410,2020-02-06,23,61,spring,0,2020.0
3,271,2020-02-06,23,163,spring,0,2020.0
3,188,2020-02-06,23,152,spring,0,2020.0
3,419,2020-02-06,23,304,spring,0,2020.0
3,163,2020-02-07,23,188,spring,0,2020.0
3,410,2020-02-07,23,304,spring,0,2020.0
3,271,2020-02-07,23,419,spring,0,2020.0
3,152,2020-02-07,23,61,spring,0,2020.0
4,304,2020-02-13,23,61,spring,0,2020.0
4,163,2020-02-13,23,152,spring,0,2020.0
4,419,2020-02-13,23,188,spring,0,2020.0
4,271,2020-02-13,23,410,spring,0,2020.0
4,419,2020-02-14,23,163,spring,0,2020.0
4,61,2020-02-14,23,271,spring,0,2020.0
4,152,2020-02-14,23,304,spring,0,2020.0
4,188,2020-02-14,23,410,spring,0,2020.0
5,271,2020-02-20,23,304,spring,0,2020.0
5,410,2020-02-20,23,163,spring,0,2020.0
5,188,2020-02-20,23,61,spring,0,2020.0
5,419,2020-02-20,23,152,spring,0,2020.0
5,410,2020-02-21,23,419,spring,0,2020.0
5,152,2020-02-21,23,271,spring,0,2020.0
5,304,2020-02-21,23,188,spring,0,2020.0
5,61,2020-02-21,23,163,spring,0,2020.0
6,163,2020-02-26,23,304,spring,0,2020.0
6,419,2020-02-26,23,61,spring,0,2020.0
6,410,2020-02-26,23,152,spring,0,2020.0
6,271,2020-02-26,23,188,spring,0,2020.0
6,61,2020-02-27,23,410,spring,0,2020.0
6,163,2020-02-27,23,271,spring,0,2020.0
6,304,2020-02-27,23,419,spring,0,2020.0
6,152,2020-02-27,23,188,spring,0,2020.0
6,61,2020-02-28,23,152,spring,0,2020.0
6,188,2020-02-28,23,163,spring,0,2020.0
6,304,2020-02-28,23,410,spring,0,2020.0
6,419,2020-02-28,23,271,spring,0,2020.0
1,410,2020-05-28,23,61,summer,0,2020.0
1,304,2020-05-28,23,54,summer,0,2020.0
1,419,2020-05-28,23,271,summer,0,2020.0
1,233,2020-05-28,23,152,summer,0,2020.0
1,61,2020-05-29,23,271,summer,0,2020.0
1,54,2020-05-29,23,410,summer,0,2020.0
1,152,2020-05-29,23,304,summer,0,2020.0
1,233,2020-05-29,23,419,summer,0,2020.0
2,54,2020-06-04,23,152,summer,0,2020.0
2,61,2020-06-04,23,233,summer,0,2020.0
2,410,2020-06-04,23,271,summer,0,2020.0
2,304,2020-06-04,23,419,summer,0,2020.0
2,271,2020-06-05,23,233,summer,0,2020.0
2,419,2020-06-05,23,54,summer,0,2020.0
2,61,2020-06-05,23,304,summer,0,2020.0
2,152,2020-06-05,23,410,summer,0,2020.0
3,419,2020-06-11,23,152,summer,0,2020.0
3,410,2020-06-11,23,233,summer,0,2020.0
3,304,2020-06-11,23,271,summer,0,2020.0
3,54,2020-06-11,23,61,summer,0,2020.0
3,233,2020-06-12,23,304,summer,0,2020.0
3,152,2020-06-12,23,61,summer,0,2020.0
3,419,2020-06-12,23,410,summer,0,2020.0
3,271,2020-06-12,23,54,summer,0,2020.0
4,61,2020-06-18,23,419,summer,0,2020.0
4,233,2020-06-18,23,54,summer,0,2020.0
4,152,2020-06-18,23,271,summer,0,2020.0
4,410,2020-06-18,23,304,summer,0,2020.0
4,54,2020-06-19,23,304,summer,0,2020.0
4,61,2020-06-19,23,410,summer,0,2020.0
4,271,2020-06-19,23,419,summer,0,2020.0
4,152,2020-06-19,23,233,summer,0,2020.0
5,271,2020-06-25,23,61,summer,0,2020.0
5,304,2020-06-25,23,152,summer,0,2020.0
5,410,2020-06-25,23,54,summer,0,2020.0
5,419,2020-06-25,23,233,summer,0,2020.0
5,152,2020-06-26,23,54,summer,0,2020.0
5,233,2020-06-26,23,61,summer,0,2020.0
5,419,2020-06-26,23,304,summer,0,2020.0
5,271,2020-06-26,23,410,summer,0,2020.0
6,233,2020-07-02,23,271,summer,0,2020.0
6,410,2020-07-02,23,152,summer,0,2020.0
6,54,2020-07-02,23,419,summer,0,2020.0
6,304,2020-07-02,23,61,summer,0,2020.0
6,152,2020-07-03,23,419,summer,0,2020.0
6,271,2020-07-03,23,304,summer,0,2020.0
6,233,2020-07-03,23,410,summer,0,2020.0
6,61,2020-07-03,23,54,summer,0,2020.0
7,304,2020-07-09,23,233,summer,0,2020.0
7,61,2020-07-09,23,152,summer,0,2020.0
7,54,2020-07-09,23,271,summer,0,2020.0
7,410,2020-07-09,23,419,summer,0,2020.0
7,304,2020-07-10,23,410,summer,0,2020.0
7,419,2020-07-10,23,61,summer,0,2020.0
7,54,2020-07-10,23,233,summer,0,2020.0
7,271,2020-07-10,23,152,summer,0,2020.0
Tiebreakers,61,2020-07-10,23,233,summer,1,2020.0
1,441,2017-01-21,24,408,spring,0,2017.0
1,12,2017-01-21,24,144,spring,0,2017.0
1,234,2017-01-22,24,33,spring,0,2017.0
1,135,2017-01-22,24,175,spring,0,2017.0
1,144,2017-01-22,24,234,spring,0,2017.0
1,408,2017-01-23,24,12,spring,0,2017.0
1,441,2017-01-24,24,135,spring,0,2017.0
1,175,2017-01-24,24,33,spring,0,2017.0
2,234,2017-01-28,24,175,spring,0,2017.0
2,33,2017-01-28,24,441,spring,0,2017.0
2,135,2017-01-29,24,12,spring,0,2017.0
2,144,2017-01-29,24,408,spring,0,2017.0
2,12,2017-01-29,24,33,spring,0,2017.0
2,234,2017-01-30,24,441,spring,0,2017.0
2,408,2017-01-31,24,135,spring,0,2017.0
2,175,2017-01-31,24,144,spring,0,2017.0
3,12,2017-02-04,24,234,spring,0,2017.0
3,33,2017-02-04,24,408,spring,0,2017.0
3,135,2017-02-05,24,144,spring,0,2017.0
3,441,2017-02-05,24,175,spring,0,2017.0
3,135,2017-02-05,24,33,spring,0,2017.0
3,408,2017-02-06,24,234,spring,0,2017.0
3,144,2017-02-07,24,441,spring,0,2017.0
3,12,2017-02-07,24,175,spring,0,2017.0
4,234,2017-02-11,24,135,spring,0,2017.0
4,175,2017-02-11,24,408,spring,0,2017.0
4,144,2017-02-12,24,33,spring,0,2017.0
4,441,2017-02-12,24,12,spring,0,2017.0
4,33,2017-02-12,24,234,spring,0,2017.0
4,175,2017-02-13,24,135,spring,0,2017.0
4,408,2017-02-14,24,441,spring,0,2017.0
4,144,2017-02-14,24,12,spring,0,2017.0
5,12,2017-02-18,24,408,spring,0,2017.0
5,234,2017-02-18,24,144,spring,0,2017.0
5,135,2017-02-19,24,441,spring,0,2017.0
5,33,2017-02-19,24,175,spring,0,2017.0
5,12,2017-02-19,24,135,spring,0,2017.0
5,408,2017-02-20,24,144,spring,0,2017.0
5,441,2017-02-21,24,33,spring,0,2017.0
5,175,2017-02-21,24,234,spring,0,2017.0
6,144,2017-03-04,24,175,spring,0,2017.0
6,135,2017-03-04,24,408,spring,0,2017.0
6,441,2017-03-05,24,234,spring,0,2017.0
6,33,2017-03-05,24,12,spring,0,2017.0
6,175,2017-03-05,24,441,spring,0,2017.0
6,144,2017-03-06,24,135,spring,0,2017.0
6,408,2017-03-07,24,33,spring,0,2017.0
6,234,2017-03-07,24,12,spring,0,2017.0
7,234,2017-03-11,24,408,spring,0,2017.0
7,441,2017-03-11,24,144,spring,0,2017.0
7,33,2017-03-12,24,135,spring,0,2017.0
7,175,2017-03-12,24,12,spring,0,2017.0
7,135,2017-03-12,24,234,spring,0,2017.0
7,33,2017-03-13,24,144,spring,0,2017.0
7,408,2017-03-14,24,175,spring,0,2017.0
7,12,2017-03-14,24,441,spring,0,2017.0
1,441,2017-06-03,24,144,summer,0,2017.0
1,55,2017-06-03,24,146,summer,0,2017.0
1,175,2017-06-04,24,33,summer,0,2017.0
1,234,2017-06-04,24,408,summer,0,2017.0
1,33,2017-06-04,24,441,summer,0,2017.0
1,146,2017-06-05,24,175,summer,0,2017.0
1,408,2017-06-06,24,144,summer,0,2017.0
1,55,2017-06-06,24,234,summer,0,2017.0
2,234,2017-06-10,24,175,summer,0,2017.0
2,144,2017-06-10,24,55,summer,0,2017.0
2,441,2017-06-11,24,408,summer,0,2017.0
2,33,2017-06-11,24,146,summer,0,2017.0
2,441,2017-06-11,24,55,summer,0,2017.0
2,175,2017-06-12,24,144,summer,0,2017.0
2,408,2017-06-13,24,33,summer,0,2017.0
2,146,2017-06-13,24,234,summer,0,2017.0
3,175,2017-06-17,24,441,summer,0,2017.0
3,146,2017-06-17,24,144,summer,0,2017.0
3,234,2017-06-18,24,33,summer,0,2017.0
3,55,2017-06-18,24,408,summer,0,2017.0
3,234,2017-06-18,24,144,summer,0,2017.0
3,146,2017-06-19,24,441,summer,0,2017.0
3,33,2017-06-20,24,55,summer,0,2017.0
3,175,2017-06-20,24,408,summer,0,2017.0
4,441,2017-07-01,24,234,summer,0,2017.0
4,408,2017-07-01,24,146,summer,0,2017.0
4,33,2017-07-02,24,144,summer,0,2017.0
4,55,2017-07-02,24,175,summer,0,2017.0
4,144,2017-07-02,24,441,summer,0,2017.0
4,408,2017-07-03,24,234,summer,0,2017.0
4,175,2017-07-04,24,33,summer,0,2017.0
4,146,2017-07-04,24,55,summer,0,2017.0
5,175,2017-07-15,24,146,summer,0,2017.0
5,441,2017-07-15,24,33,summer,0,2017.0
5,234,2017-07-16,24,55,summer,0,2017.0
5,144,2017-07-16,24,408,summer,0,2017.0
5,175,2017-07-16,24,234,summer,0,2017.0
5,146,2017-07-17,24,33,summer,0,2017.0
5,408,2017-07-18,24,441,summer,0,2017.0
5,55,2017-07-18,24,144,summer,0,2017.0
6,33,2017-07-22,24,408,summer,0,2017.0
6,234,2017-07-22,24,146,summer,0,2017.0
6,55,2017-07-23,24,441,summer,0,2017.0
6,144,2017-07-23,24,175,summer,0,2017.0
6,408,2017-07-23,24,55,summer,0,2017.0
6,33,2017-07-24,24,234,summer,0,2017.0
6,144,2017-07-25,24,146,summer,0,2017.0
6,441,2017-07-25,24,175,summer,0,2017.0
7,441,2017-07-29,24,146,summer,0,2017.0
7,55,2017-07-29,24,33,summer,0,2017.0
7,408,2017-07-30,24,175,summer,0,2017.0
7,144,2017-07-30,24,234,summer,0,2017.0
7,146,2017-07-30,24,408,summer,0,2017.0
7,175,2017-07-31,24,55,summer,0,2017.0
7,234,2017-08-01,24,441,summer,0,2017.0
7,144,2017-08-01,24,33,summer,0,2017.0
Tiebreakers,175,2017-08-01,24,144,summer,1,2017.0
1,33,2018-01-20,24,441,spring,0,2018.0
1,135,2018-01-20,24,257,spring,0,2018.0
1,234,2018-01-20,24,272,spring,0,2018.0
1,175,2018-01-21,24,408,spring,0,2018.0
1,175,2018-01-21,24,234,spring,0,2018.0
1,408,2018-01-21,24,441,spring,0,2018.0
1,272,2018-01-21,24,135,spring,0,2018.0
1,33,2018-01-22,24,257,spring,0,2018.0
1,175,2018-01-23,24,135,spring,0,2018.0
1,234,2018-01-23,24,441,spring,0,2018.0
1,272,2018-01-23,24,257,spring,0,2018.0
1,33,2018-01-23,24,408,spring,0,2018.0
2,135,2018-01-27,24,441,spring,0,2018.0
2,272,2018-01-27,24,175,spring,0,2018.0
2,257,2018-01-27,24,408,spring,0,2018.0
2,33,2018-01-28,24,234,spring,0,2018.0
2,175,2018-01-28,24,257,spring,0,2018.0
2,272,2018-01-28,24,441,spring,0,2018.0
2,234,2018-01-28,24,408,spring,0,2018.0
2,135,2018-01-29,24,33,spring,0,2018.0
2,257,2018-01-30,24,234,spring,0,2018.0
2,175,2018-01-30,24,441,spring,0,2018.0
2,408,2018-01-30,24,135,spring,0,2018.0
2,272,2018-01-30,24,33,spring,0,2018.0
3,257,2018-02-03,24,441,spring,0,2018.0
3,234,2018-02-03,24,135,spring,0,2018.0
3,33,2018-02-03,24,175,spring,0,2018.0
3,408,2018-02-04,24,272,spring,0,2018.0
3,257,2018-02-04,24,135,spring,0,2018.0
3,234,2018-02-04,24,272,spring,0,2018.0
3,408,2018-02-04,24,175,spring,0,2018.0
3,441,2018-02-05,24,33,spring,0,2018.0
3,272,2018-02-06,24,135,spring,0,2018.0
3,33,2018-02-06,24,257,spring,0,2018.0
3,234,2018-02-06,24,175,spring,0,2018.0
3,408,2018-02-06,24,441,spring,0,2018.0
4,257,2018-02-10,24,272,spring,0,2018.0
4,33,2018-02-10,24,408,spring,0,2018.0
4,135,2018-02-10,24,175,spring,0,2018.0
4,234,2018-02-11,24,441,spring,0,2018.0
4,175,2018-02-11,24,272,spring,0,2018.0
4,234,2018-02-11,24,33,spring,0,2018.0
4,408,2018-02-11,24,257,spring,0,2018.0
4,441,2018-02-12,24,135,spring,0,2018.0
4,257,2018-02-13,24,175,spring,0,2018.0
4,234,2018-02-13,24,408,spring,0,2018.0
4,272,2018-02-13,24,441,spring,0,2018.0
4,33,2018-02-13,24,135,spring,0,2018.0
5,257,2018-02-17,24,234,spring,0,2018.0
5,175,2018-02-17,24,441,spring,0,2018.0
5,135,2018-02-17,24,408,spring,0,2018.0
5,272,2018-02-17,24,33,spring,0,2018.0
5,257,2018-02-17,24,441,spring,0,2018.0
5,234,2018-02-17,24,135,spring,0,2018.0
5,272,2018-02-17,24,408,spring,0,2018.0
5,175,2018-02-18,24,33,spring,0,2018.0
5,175,2018-02-18,24,408,spring,0,2018.0
5,272,2018-02-18,24,234,spring,0,2018.0
5,33,2018-02-18,24,441,spring,0,2018.0
5,257,2018-02-19,24,135,spring,0,2018.0
5,33,2018-02-20,24,257,spring,0,2018.0
5,175,2018-02-20,24,234,spring,0,2018.0
5,272,2018-02-20,24,135,spring,0,2018.0
5,408,2018-02-20,24,441,spring,0,2018.0
6,257,2018-02-24,24,272,spring,0,2018.0
6,135,2018-02-24,24,175,spring,0,2018.0
6,408,2018-02-24,24,33,spring,0,2018.0
6,234,2018-02-25,24,441,spring,0,2018.0
6,175,2018-02-25,24,272,spring,0,2018.0
6,234,2018-02-25,24,33,spring,0,2018.0
6,257,2018-02-25,24,408,spring,0,2018.0
6,441,2018-02-26,24,135,spring,0,2018.0
6,257,2018-02-27,24,175,spring,0,2018.0
6,234,2018-02-27,24,408,spring,0,2018.0
6,441,2018-02-27,24,272,spring,0,2018.0
6,33,2018-02-27,24,135,spring,0,2018.0
7,33,2018-03-03,24,272,spring,0,2018.0
7,257,2018-03-03,24,234,spring,0,2018.0
7,135,2018-03-03,24,408,spring,0,2018.0
7,175,2018-03-04,24,441,spring,0,2018.0
7,175,2018-03-04,24,33,spring,0,2018.0
7,234,2018-03-04,24,135,spring,0,2018.0
7,257,2018-03-04,24,441,spring,0,2018.0
7,408,2018-03-05,24,272,spring,0,2018.0
7,234,2018-03-06,24,272,spring,0,2018.0
7,257,2018-03-06,24,135,spring,0,2018.0
7,33,2018-03-06,24,441,spring,0,2018.0
7,175,2018-03-06,24,408,spring,0,2018.0
8,135,2018-03-17,24,272,spring,0,2018.0
8,441,2018-03-17,24,408,spring,0,2018.0
8,257,2018-03-17,24,33,spring,0,2018.0
8,234,2018-03-18,24,175,spring,0,2018.0
8,441,2018-03-18,24,234,spring,0,2018.0
8,272,2018-03-18,24,257,spring,0,2018.0
8,175,2018-03-18,24,135,spring,0,2018.0
8,408,2018-03-19,24,33,spring,0,2018.0
8,135,2018-03-20,24,441,spring,0,2018.0
8,33,2018-03-20,24,234,spring,0,2018.0
8,257,2018-03-20,24,408,spring,0,2018.0
8,175,2018-03-20,24,272,spring,0,2018.0
9,408,2018-03-24,24,234,spring,0,2018.0
9,135,2018-03-24,24,33,spring,0,2018.0
9,441,2018-03-24,24,272,spring,0,2018.0
9,175,2018-03-25,24,257,spring,0,2018.0
9,135,2018-03-25,24,408,spring,0,2018.0
9,175,2018-03-25,24,441,spring,0,2018.0
9,272,2018-03-25,24,33,spring,0,2018.0
9,257,2018-03-26,24,234,spring,0,2018.0
9,135,2018-03-27,24,234,spring,0,2018.0
9,33,2018-03-27,24,175,spring,0,2018.0
9,441,2018-03-27,24,257,spring,0,2018.0
9,408,2018-03-27,24,272,spring,0,2018.0
Tiebreakers,135,2018-03-27,24,175,spring,1,2018.0
1,33,2018-06-16,24,408,summer,0,2018.0
1,135,2018-06-16,24,20,summer,0,2018.0
1,272,2018-06-16,24,175,summer,0,2018.0
1,441,2018-06-17,24,257,summer,0,2018.0
1,175,2018-06-17,24,257,summer,0,2018.0
1,272,2018-06-17,24,135,summer,0,2018.0
1,20,2018-06-17,24,408,summer,0,2018.0
1,441,2018-06-18,24,33,summer,0,2018.0
